,index,N_EAN13,N_MARQUE,N_SAME_PRODUCT,N_GAMME,N_RECETTES,N_ORGANIC,N_FORMAT,N_WEIGHT_num,N_EMBALLAGE,N_COMPTE,N_STD/PROMO,N_Ventes_Valeur_2019,N_Ventes_Valeur_2018,N_ITEM,N_NIELSEN_DESCRIPTION,N_INITIAL_INDEX,N_CATEGORY,N_COUNT
0,1542,3760052155536,AUT_MQ,AUT_MQ | SCE_CLAS | CITRON_VERT_PIMENT_DOUX | AUT_EMB | NON_BIO,SCE_CLAS,CITRON_VERT_PIMENT_DOUX,NON_BIO,PF,100,AUT_EMB,1CT,STD,35.1,1563.3000000000006,3760052155536,AUT_EMB_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CITRON_VERT_PIMENT_DOUX_1CT_100G_*_NON_BIO,1542,AUT_SCE,1
62,1615,8606018020065,AUT_MQ,AUT_MQ | SCE_CLAS | AJVAR_AUX_TOMATES_&_EPICES | POT | NON_BIO,SCE_CLAS,AJVAR_AUX_TOMATES_&_EPICES,NON_BIO,PF,200,POT,1CT,STD,1012.8,2997.3,8606018020065,SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_AJVAR_AUX_TOMATES_&_EPICES_1CT_200G_*_NON_BIO,1615,AUT_SCE,1
63,1616,8606018020027,AUT_MQ,AUT_MQ | SCE_CLAS | AJVAR_CLASSIQUE | POT | NON_BIO,SCE_CLAS,AJVAR_CLASSIQUE,NON_BIO,PF,200,POT,1CT,STD,50072.6,39597.0,8606018020027,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_AJVAR_CLASSIQUE_1CT_200G_*_NON_BIO,1616,AUT_SCE,1
64,1617,8606018020041,AUT_MQ,AUT_MQ | SCE_CLAS | AJVAR_EPICE | POT | NON_BIO,SCE_CLAS,AJVAR_EPICE,NON_BIO,PF,200,POT,1CT,STD,25944.0,29446.0,8606018020041,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_AJVAR_EPICE_1CT_200G_*_NON_BIO,1617,AUT_SCE,1
65,1618,8690804407369,AUT_MQ,AUT_MQ | SCE_CLAS | AJVAR_PAPRIKA | POT | NON_BIO,SCE_CLAS,AJVAR_PAPRIKA,NON_BIO,PF,300,POT,1CT,STD,4453.1,4750.9,8690804407369,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_AJVAR_PAPRIKA_1CT_300G_*_NON_BIO,1618,AUT_SCE,1
66,1619,8606018020089,AUT_MQ,AUT_MQ | SCE_CLAS | AJVAR_VERT | POT | NON_BIO,SCE_CLAS,AJVAR_VERT,NON_BIO,PF,200,POT,1CT,STD,250.3,4340.3,8606018020089,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_AJVAR_VERT_1CT_200G_*_NON_BIO,1619,AUT_SCE,1
67,1620,3467740026337,AUT_MQ,AUT_MQ | SCE_CLAS | ALGUES_DULSE_&_TOMATES | POT | NON_BIO,SCE_CLAS,ALGUES_DULSE_&_TOMATES,NON_BIO,PF,250,POT,1CT,STD,5275.4,5598.199999999999,3467740026337,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ALGUES_DULSE_&_TOMATES_1CT_250G_*_NON_BIO,1620,AUT_SCE,1
68,1621,3467740026351,AUT_MQ,AUT_MQ | SCE_CLAS | ALGUES_LAITUE_DE_MER_&_CITRON | POT | NON_BIO,SCE_CLAS,ALGUES_LAITUE_DE_MER_&_CITRON,NON_BIO,PF,250,POT,1CT,STD,6547.400000000002,11325.8,3467740026351,POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ALGUES_LAITUE_DE_MER_&_CITRON_1CT_250G_*_NON_BIO,1621,AUT_SCE,1
69,1622,3467740026344,AUT_MQ,AUT_MQ | SCE_CLAS | ALGUES_NORI_&_CEPES_&_MORILLES | POT | NON_BIO,SCE_CLAS,ALGUES_NORI_&_CEPES_&_MORILLES,NON_BIO,PF,250,POT,1CT,STD,3666.9,4464.3,3467740026344,POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ALGUES_NORI_&_CEPES_&_MORILLES_1CT_250G_*_NON_BIO,1622,AUT_SCE,1
70,1623,3183811010288,AUT_MQ,AUT_MQ | SCE_CLAS | ARMORICAINE | POT | NON_BIO,SCE_CLAS,ARMORICAINE,NON_BIO,PF,190,POT,1CT,STD,24734.9,28579.299999999992,3183811010288,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ARMORICAINE_1CT_190G_*_NON_BIO,1623,AUT_SCE,1
71,1624,3183811010561,AUT_MQ,AUT_MQ | SCE_CLAS | ARMORICAINE | POT | NON_BIO,SCE_CLAS,ARMORICAINE,NON_BIO,PF,190,POT,2CT,STD,1557.7000000000005,4980.8,3183811010561,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ARMORICAINE_2CT_190G_*_NON_BIO,1624,AUT_SCE,1
72,1625,3760077534200,AUT_MQ,AUT_MQ | SCE_CLAS | ARTICHAUTS_&_TOMATES_&_MASCARP | POT | NON_BIO,SCE_CLAS,ARTICHAUTS_&_TOMATES_&_MASCARP,NON_BIO,PF,190,POT,1CT,STD,39487.4,53753.2,3760077534200,POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ARTICHAUTS_&_TOMATES_&_MASCARP_1CT_190G_*_NON_BIO,1625,AUT_SCE,1
73,1626,5420058007267,AUT_MQ,AUT_MQ | SCE_CLAS | ASSORT | POT | NON_BIO,SCE_CLAS,ASSORT,NON_BIO,PF,100,POT,3CT,STD,118.6,8669.0,5420058007267,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ASSORT_3CT_100G_*_NON_BIO,1626,AUT_SCE,1
74,1627,5420058007243,AUT_MQ,AUT_MQ | SCE_CLAS | ASSORT | POT | NON_BIO,SCE_CLAS,ASSORT,NON_BIO,PF,100,POT,3CT,STD,119.1,5192.000000000001,5420058007243,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ASSORT_3CT_100G_*_NON_BIO,1627,AUT_SCE,1
75,1628,5425031096221,AUT_MQ,AUT_MQ | SCE_CLAS | ASSORT | POT | NON_BIO,SCE_CLAS,ASSORT,NON_BIO,PF,100,POT,3CT,STD,0.0,101.4,5425031096221,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ASSORT_3CT_100G_*_NON_BIO,1628,AUT_SCE,1
76,1629,3065620500078,AUT_MQ,AUT_MQ | SCE_CLAS | AUBERGINE_&_PARMESAN_&_CREME_D | POT | NON_BIO,SCE_CLAS,AUBERGINE_&_PARMESAN_&_CREME_D,NON_BIO,PF,190,POT,1CT,STD,9669.2,13548.0,3065620500078,POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_AUBERGINE_&_PARMESAN_&_CREME_D_1CT_190G_*_NON_BIO,1629,AUT_SCE,1
77,1630,8715035310308,AUT_MQ,AUT_MQ | SCE_CLAS | BARBECUE_TERIYAKI_AU_MIEL | POT | NON_BIO,SCE_CLAS,BARBECUE_TERIYAKI_AU_MIEL,NON_BIO,PF,250,POT,1CT,STD,57065.9,63614.3,8715035310308,SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_BARBECUE_TERIYAKI_AU_MIEL_1CT_250G_*_NON_BIO,1630,AUT_SCE,1
78,1631,3325815008506,AUT_MQ,AUT_MQ | SCE_CLAS | BECHAMEL_CHAMPIGNONS_&_PARMESA | POT | NON_BIO,SCE_CLAS,BECHAMEL_CHAMPIGNONS_&_PARMESA,NON_BIO,PF,280,POT,1CT,STD,25.3,587.6,3325815008506,POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_BECHAMEL_CHAMPIGNONS_&_PARMESA_1CT_280G_*_NON_BIO,1631,AUT_SCE,1
79,1632,3325815008483,AUT_MQ,AUT_MQ | SCE_CLAS | BECHAMEL_HERBES_&_EPICES | POT | NON_BIO,SCE_CLAS,BECHAMEL_HERBES_&_EPICES,NON_BIO,PF,280,POT,1CT,STD,89.5,1255.6999999999996,3325815008483,SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_BECHAMEL_HERBES_&_EPICES_1CT_280G_*_NON_BIO,1632,AUT_SCE,1
80,1633,3760014295041,AUT_MQ,AUT_MQ | SCE_CLAS | BRUSCHETTA_OLIVES_NOIRES | POT | BIO,SCE_CLAS,BRUSCHETTA_OLIVES_NOIRES,BIO,PF,130,POT,1CT,STD,5893.5,1551.8,3760014295041,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_BRUSCHETTA_OLIVES_NOIRES_1CT_130G_*_BIO,1633,AUT_SCE,1
81,1634,9556041130981,AUT_MQ,AUT_MQ | SCE_CLAS | CANARD_LAQUE | POT | NON_BIO,SCE_CLAS,CANARD_LAQUE,NON_BIO,PF,185,POT,1CT,STD,6323.000000000001,18792.8,9556041130981,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CANARD_LAQUE_1CT_185G_*_NON_BIO,1634,AUT_SCE,1
82,1635,3269710290454,AUT_MQ,AUT_MQ | SCE_CLAS | CARAMEL_ASIATIQUE | POT | NON_BIO,SCE_CLAS,CARAMEL_ASIATIQUE,NON_BIO,PF,250,POT,1CT,STD,5565.5999999999985,5668.9,3269710290454,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CARAMEL_ASIATIQUE_1CT_250G_*_NON_BIO,1635,AUT_SCE,1
83,1636,8059070741773,AUT_MQ,AUT_MQ | SCE_CLAS | CEPE | POT | NON_BIO,SCE_CLAS,CEPE,NON_BIO,PF,180,POT,1CT,STD,2221.7000000000007,0.0,8059070741773,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CEPE_1CT_180G_*_NON_BIO,1636,AUT_SCE,1
84,1637,8032551445551,AUT_MQ,AUT_MQ | SCE_CLAS | CHAMP_TRUF | POT | NON_BIO,SCE_CLAS,CHAMP_TRUF,NON_BIO,PF,190,POT,1CT,STD,1456.7,4478.9,8032551445551,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CHAMP_TRUF_1CT_190G_*_NON_BIO,1637,AUT_SCE,1
85,1638,3017239004003,AUT_MQ,AUT_MQ | SCE_CLAS | CHAMPIGNONS_&_OLIVES | POT | NON_BIO,SCE_CLAS,CHAMPIGNONS_&_OLIVES,NON_BIO,PF,190,POT,1CT,STD,0.0,1916.8,3017239004003,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CHAMPIGNONS_&_OLIVES_1CT_190G_*_NON_BIO,1638,AUT_SCE,1
86,1639,3302768100167,AUT_MQ,AUT_MQ | SCE_CLAS | COCO_CURRY | POT | NON_BIO,SCE_CLAS,COCO_CURRY,NON_BIO,PF,180,POT,1CT,STD,13561.6,6367.6,3302768100167,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_COCO_CURRY_1CT_180G_*_NON_BIO,1639,AUT_SCE,1
87,1640,3269710288574,AUT_MQ,AUT_MQ | SCE_CLAS | COCO_THAI | POT | NON_BIO,SCE_CLAS,COCO_THAI,NON_BIO,PF,235,POT,1CT,STD,5006.1,5645.8,3269710288574,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_COCO_THAI_1CT_235G_*_NON_BIO,1640,AUT_SCE,1
88,1641,3065620500030,AUT_MQ,AUT_MQ | SCE_CLAS | CREME_DE_BRESSE_AOP_&_LARDONS | POT | NON_BIO,SCE_CLAS,CREME_DE_BRESSE_AOP_&_LARDONS,NON_BIO,PF,190,POT,1CT,STD,7839.2,11228.0,3065620500030,POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CREME_DE_BRESSE_AOP_&_LARDONS_1CT_190G_*_NON_BIO,1641,AUT_SCE,1
89,1642,8853662040516,AUT_MQ,AUT_MQ | SCE_CLAS | CURRY_&_A_L'AIL_POUR_WOK | POT | NON_BIO,SCE_CLAS,CURRY_&_A_L'AIL_POUR_WOK,NON_BIO,PF,300,POT,1CT,STD,139.3,291.4,8853662040516,SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CURRY_&_A_L'AIL_POUR_WOK_1CT_300G_*_NON_BIO,1642,AUT_SCE,1
90,1643,3065620500009,AUT_MQ,AUT_MQ | SCE_CLAS | CURRY_MADRAS_&_LAIT_DE_COCO | POT | NON_BIO,SCE_CLAS,CURRY_MADRAS_&_LAIT_DE_COCO,NON_BIO,PF,190,POT,1CT,STD,5026.8,8489.6,3065620500009,POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_CURRY_MADRAS_&_LAIT_DE_COCO_1CT_190G_*_NON_BIO,1643,AUT_SCE,1
91,1644,3264963016752,AUT_MQ,AUT_MQ | SCE_CLAS | DUO_DE_SAUMON_CREME_CITRONNEE | POT | NON_BIO,SCE_CLAS,DUO_DE_SAUMON_CREME_CITRONNEE,NON_BIO,PF,190,POT,1CT,PROMO,10441.0,6275.3,3264963016752,AUT_FAB_AUT_MQ_SCE_CLAS_PF_DUO_DE_SAUMON_CREME_CITRONNEE_1CT_190G_*_NON_BIO,1644,AUT_SCE,1
92,1645,3386020000075,AUT_MQ,AUT_MQ | SCE_CLAS | EPICEE_STEAK_AMERICAIN | POT | NON_BIO,SCE_CLAS,EPICEE_STEAK_AMERICAIN,NON_BIO,PF,200,POT,1CT,STD,18156.1,12321.799999999996,3386020000075,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_EPICEE_STEAK_AMERICAIN_1CT_200G_*_NON_BIO,1645,AUT_SCE,1
93,1646,8710605027969,AUT_MQ,AUT_MQ | SCE_CLAS | HUITRE_AIL | POT | NON_BIO,SCE_CLAS,HUITRE_AIL,NON_BIO,PF,240,POT,1CT,STD,6987.0,6083.1,8710605027969,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_HUITRE_AIL_1CT_240G_*_NON_BIO,1646,AUT_SCE,1
94,1647,3700656403213,AUT_MQ,AUT_MQ | SCE_CLAS | MANGUE_CURCUMA_&_CURRY | POT | BIO,SCE_CLAS,MANGUE_CURCUMA_&_CURRY,BIO,PF,190,POT,1CT,STD,0.0,6044.5999999999985,3700656403213,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_MANGUE_CURCUMA_&_CURRY_1CT_190G_*_BIO,1647,AUT_SCE,1
95,1648,5014276512018,AUT_MQ,AUT_MQ | SCE_CLAS | MIRIN | POT | NON_BIO,SCE_CLAS,MIRIN,NON_BIO,PF,150,POT,1CT,STD,4462.6,8672.4,5014276512018,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_MIRIN_1CT_150G_*_NON_BIO,1648,AUT_SCE,1
96,1649,3264963016578,AUT_MQ,AUT_MQ | SCE_CLAS | MORILLES_A_LA_CREME | POT | NON_BIO,SCE_CLAS,MORILLES_A_LA_CREME,NON_BIO,PF,180,POT,1CT,STD,12748.1,20519.500000000004,3264963016578,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_MORILLES_A_LA_CREME_1CT_180G_*_NON_BIO,1649,AUT_SCE,1
97,1650,3372463000048,AUT_MQ,AUT_MQ | SCE_CLAS | NANTUA_AUX_ECREVISSES | POT | NON_BIO,SCE_CLAS,NANTUA_AUX_ECREVISSES,NON_BIO,PF,175,POT,1CT,STD,55929.49999999999,56627.50000000001,3372463000048,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_NANTUA_AUX_ECREVISSES_1CT_175G_*_NON_BIO,1650,AUT_SCE,1
98,1651,3337730002569,AUT_MQ,AUT_MQ | SCE_CLAS | OLIVETTE | POT | NON_BIO,SCE_CLAS,OLIVETTE,NON_BIO,PF,190,POT,1CT,STD,913.2,1151.2999999999995,3337730002569,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_OLIVETTE_1CT_190G_*_NON_BIO,1651,AUT_SCE,1
99,1652,3700656403220,AUT_MQ,AUT_MQ | SCE_CLAS | ONCTUEUSE_AU_RIZ | POT | BIO,SCE_CLAS,ONCTUEUSE_AU_RIZ,BIO,PF,190,POT,1CT,STD,0.0,0.0,3700656403220,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ONCTUEUSE_AU_RIZ_1CT_190G_*_BIO,1652,AUT_SCE,1
100,1653,8852646212277,AUT_MQ,AUT_MQ | SCE_CLAS | ORIENTAL_SATAY | POT | NON_BIO,SCE_CLAS,ORIENTAL_SATAY,NON_BIO,PF,227,POT,1CT,STD,7827.1,195.2,8852646212277,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ORIENTAL_SATAY_1CT_227G_*_NON_BIO,1653,AUT_SCE,1
101,1654,8000219000145,AUT_MQ,AUT_MQ | SCE_CLAS | PESTO_ALLA_LIGURE | POT | NON_BIO,SCE_CLAS,PESTO_ALLA_LIGURE,NON_BIO,PF,190,POT,1CT,STD,95330.8,23643.60000000001,8000219000145,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_PESTO_ALLA_LIGURE_1CT_190G_*_NON_BIO,1654,AUT_SCE,1
102,1655,8032505411014,AUT_MQ,AUT_MQ | SCE_CLAS | PESTO_AU_BASILIC_A_LA_TRUFFE_B | POT | NON_BIO,SCE_CLAS,PESTO_AU_BASILIC_A_LA_TRUFFE_B,NON_BIO,PF,130,POT,1CT,STD,26571.2,18562.4,8032505411014,POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_PESTO_AU_BASILIC_A_LA_TRUFFE_B_1CT_130G_*_NON_BIO,1655,AUT_SCE,1
103,1656,8059070741308,AUT_MQ,AUT_MQ | SCE_CLAS | PESTO_AU_BASILICO_GENOVESE_DOP | POT | BIO,SCE_CLAS,PESTO_AU_BASILICO_GENOVESE_DOP,BIO,PF,120,POT,1CT,STD,35418.9,24464.7,8059070741308,SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_PESTO_AU_BASILICO_GENOVESE_DOP_1CT_120G_*_BIO,1656,AUT_SCE,1
104,1657,3302768000405,AUT_MQ,AUT_MQ | SCE_CLAS | PESTO_BLANC | POT | NON_BIO,SCE_CLAS,PESTO_BLANC,NON_BIO,PF,180,POT,1CT,STD,90968.39999999998,82825.59999999999,3302768000405,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_PESTO_BLANC_1CT_180G_*_NON_BIO,1657,AUT_SCE,1
105,1658,8007548008316,AUT_MQ,AUT_MQ | SCE_CLAS | PESTO_CALABRESE | POT | NON_BIO,SCE_CLAS,PESTO_CALABRESE,NON_BIO,PF,180,POT,1CT,STD,0.0,0.0,8007548008316,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_PESTO_CALABRESE_1CT_180G_*_NON_BIO,1658,AUT_SCE,1
106,1659,8015559076668,AUT_MQ,AUT_MQ | SCE_CLAS | PESTO_CALABRESE | POT | NON_BIO,SCE_CLAS,PESTO_CALABRESE,NON_BIO,PF,190,POT,1CT,STD,14399.2,13121.3,8015559076668,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_PESTO_CALABRESE_1CT_190G_*_NON_BIO,1659,AUT_SCE,1
107,1660,3302768000412,AUT_MQ,AUT_MQ | SCE_CLAS | PESTO_JAUNE | POT | NON_BIO,SCE_CLAS,PESTO_JAUNE,NON_BIO,PF,180,POT,1CT,STD,78994.1,86109.79999999999,3302768000412,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_PESTO_JAUNE_1CT_180G_*_NON_BIO,1660,AUT_SCE,1
108,1661,3302768000436,AUT_MQ,AUT_MQ | SCE_CLAS | PESTO_ORANGE | POT | NON_BIO,SCE_CLAS,PESTO_ORANGE,NON_BIO,PF,180,POT,1CT,STD,113693.09999999998,120018.1,3302768000436,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_PESTO_ORANGE_1CT_180G_*_NON_BIO,1661,AUT_SCE,1
109,1662,3183811010219,AUT_MQ,AUT_MQ | SCE_CLAS | PESTO_ROSSO_PIMENTE | POT | NON_BIO,SCE_CLAS,PESTO_ROSSO_PIMENTE,NON_BIO,PF,180,POT,1CT,STD,3271.7,3783.1,3183811010219,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_PESTO_ROSSO_PIMENTE_1CT_180G_*_NON_BIO,1662,AUT_SCE,1
110,1663,8006165401944,AUT_MQ,AUT_MQ | SCE_CLAS | PESTO_ROUGE_DANS_HUILE_DE_TOUR | POT | NON_BIO,SCE_CLAS,PESTO_ROUGE_DANS_HUILE_DE_TOUR,NON_BIO,PF,130,POT,1CT,STD,818.6999999999997,1941.6,8006165401944,POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_PESTO_ROUGE_DANS_HUILE_DE_TOUR_1CT_130G_*_NON_BIO,1663,AUT_SCE,1
111,1664,9002859058417,AUT_MQ,AUT_MQ | SCE_CLAS | PESTO_VERDE_ALLA_GENOVESE | POT | NON_BIO,SCE_CLAS,PESTO_VERDE_ALLA_GENOVESE,NON_BIO,PF,190,POT,1CT,STD,827.6,539.1,9002859058417,SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_PESTO_VERDE_ALLA_GENOVESE_1CT_190G_*_NON_BIO,1664,AUT_SCE,1
112,1665,8003979000318,AUT_MQ,AUT_MQ | SCE_CLAS | PIZZA | POT | NON_BIO,SCE_CLAS,PIZZA,NON_BIO,PF,180,POT,1CT,STD,0.0,0.0,8003979000318,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_PIZZA_1CT_180G_*_NON_BIO,1665,AUT_SCE,1
113,1666,5021047104433,AUT_MQ,AUT_MQ | SCE_CLAS | POISSON | POT | NON_BIO,SCE_CLAS,POISSON,NON_BIO,PF,200,POT,1CT,STD,7645.9,15603.899999999998,5021047104433,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_POISSON_1CT_200G_*_NON_BIO,1666,AUT_SCE,1
114,1667,9556041612005,AUT_MQ,AUT_MQ | SCE_CLAS | POIVRE_NOIR_WOK | POT | NON_BIO,SCE_CLAS,POIVRE_NOIR_WOK,NON_BIO,PF,250,POT,1CT,STD,8.3,240.7,9556041612005,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_POIVRE_NOIR_WOK_1CT_250G_*_NON_BIO,1667,AUT_SCE,1
115,1668,3760084452238,AUT_MQ,AUT_MQ | SCE_CLAS | POIVRONS_DEL_PIQUILLO | POT | NON_BIO,SCE_CLAS,POIVRONS_DEL_PIQUILLO,NON_BIO,PF,290,POT,1CT,STD,6237.3,0.0,3760084452238,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_POIVRONS_DEL_PIQUILLO_1CT_290G_*_NON_BIO,1668,AUT_SCE,1
116,1669,8032817244485,AUT_MQ,AUT_MQ | SCE_CLAS | POMODORINO_CILIEGINO_&_PEPERON | POT | NON_BIO,SCE_CLAS,POMODORINO_CILIEGINO_&_PEPERON,NON_BIO,PF,100,POT,1CT,STD,2273.7000000000007,12024.4,8032817244485,POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_POMODORINO_CILIEGINO_&_PEPERON_1CT_100G_*_NON_BIO,1669,AUT_SCE,1
117,1670,3302768000429,AUT_MQ,AUT_MQ | SCE_CLAS | ROSE | POT | NON_BIO,SCE_CLAS,ROSE,NON_BIO,PF,180,POT,1CT,STD,17834.7,42852.60000000001,3302768000429,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ROSE_1CT_180G_*_NON_BIO,1670,AUT_SCE,1
118,1671,3760091669179,AUT_MQ,AUT_MQ | SCE_CLAS | ROUGAIL | POT | NON_BIO,SCE_CLAS,ROUGAIL,NON_BIO,PF,240,POT,1CT,STD,5616.799999999997,6590.900000000002,3760091669179,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_ROUGAIL_1CT_240G_*_NON_BIO,1671,AUT_SCE,1
119,1672,8000133000108,AUT_MQ,AUT_MQ | SCE_CLAS | SARDINE | POT | NON_BIO,SCE_CLAS,SARDINE,NON_BIO,PF,195,POT,1CT,STD,4498.200000000002,4895.2,8000133000108,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_SARDINE_1CT_195G_*_NON_BIO,1672,AUT_SCE,1
120,1673,8007548005810,AUT_MQ,AUT_MQ | SCE_CLAS | TARTINABLE_PIQUANTE_DE_LEGUMES | POT | NON_BIO,SCE_CLAS,TARTINABLE_PIQUANTE_DE_LEGUMES,NON_BIO,PF,180,POT,1CT,STD,0.0,0.0,8007548005810,POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_TARTINABLE_PIQUANTE_DE_LEGUMES_1CT_180G_*_NON_BIO,1673,AUT_SCE,1
121,1674,8715035270305,AUT_MQ,AUT_MQ | SCE_CLAS | TERIYAKI_A_L'AIL_CONFIT | POT | NON_BIO,SCE_CLAS,TERIYAKI_A_L'AIL_CONFIT,NON_BIO,PF,250,POT,1CT,STD,15868.2,40061.7,8715035270305,SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_TERIYAKI_A_L'AIL_CONFIT_1CT_250G_*_NON_BIO,1674,AUT_SCE,1
122,1675,9310432330028,AUT_MQ,AUT_MQ | SCE_CLAS | TERIYAKI_MARINADE | POT | NON_BIO,SCE_CLAS,TERIYAKI_MARINADE,NON_BIO,PF,250,POT,1CT,STD,323.7999999999999,804.8000000000003,9310432330028,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_TERIYAKI_MARINADE_1CT_250G_*_NON_BIO,1675,AUT_SCE,1
123,1676,8715035290303,AUT_MQ,AUT_MQ | SCE_CLAS | TERIYAKI_MARINADE | POT | NON_BIO,SCE_CLAS,TERIYAKI_MARINADE,NON_BIO,PF,250,POT,1CT,STD,555.5,3650.2,8715035290303,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_TERIYAKI_MARINADE_1CT_250G_*_NON_BIO,1676,AUT_SCE,1
124,1677,8853662040233,AUT_MQ,AUT_MQ | SCE_CLAS | THAI_STEAK | POT | NON_BIO,SCE_CLAS,THAI_STEAK,NON_BIO,PF,250,POT,1CT,STD,68.1,59.0,8853662040233,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_THAI_STEAK_1CT_250G_*_NON_BIO,1677,AUT_SCE,1
125,1678,3302768100112,AUT_MQ,AUT_MQ | SCE_CLAS | TRUFFE_D'ETE | POT | NON_BIO,SCE_CLAS,TRUFFE_D'ETE,NON_BIO,PF,180,POT,1CT,STD,16682.4,9541.2,3302768100112,AUT_SCE_POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_TRUFFE_D'ETE_1CT_180G_*_NON_BIO,1678,AUT_SCE,1
126,1679,8032551445520,AUT_MQ,AUT_MQ | SCE_CLAS | VIANDE_DE_BOEUF_DE_RACE_PODOLI | POT | NON_BIO,SCE_CLAS,VIANDE_DE_BOEUF_DE_RACE_PODOLI,NON_BIO,PF,190,POT,1CT,STD,1805.4,2902.8,8032551445520,POT_AUT_FAB_AUT_MQ_SCE_CLAS_PF_VIANDE_DE_BOEUF_DE_RACE_PODOLI_1CT_190G_*_NON_BIO,1679,AUT_SCE,1
