,CATEGORY,MKT_SEGMENT,KPI,EAN13_num,MARQUE,RECETTES,ORGANIC,WEIGHT_num,EMBALLAGE,GAMME,FORMAT,COMPTE,STD/PROMO,ITEM,CAM AN-1,DERNIER CAM,4 S 28/01/18,4 S 25/02/18,4 S 25/03/18,4 S 22/04/18,4 S 20/05/18,4 S 17/06/18,4 S 15/07/18,4 S 12/08/18,4 S 09/09/18,4 S 07/10/18,4 S 04/11/18,4 S 02/12/18,4 S 30/12/18,4 S 27/01/19,4 S 24/02/19,4 S 24/03/19,4 S 21/04/19,4 S 19/05/19,4 S 16/06/19,4 S 14/07/19,4 S 11/08/19,4 S 08/09/19,4 S 06/10/19,4 S 03/11/19,4 S 01/12/19,4 S 29/12/19,EAN13,WEIGHT,NIELSEN_DESCRIPTION,INITIAL_INDEX
718,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8005360001539,AUT MQ,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,8005360001539,212.7,345.2,3.4,6.1,9.5,13.7,16.5,16.5,16.3,25.8,23.0,21.1,19.0,18.4,23.4,19.9,19.2,24.9,22.0,28.5,27.7,32.4,40.2,32.7,26.0,25.3,22.5,23.9,8005360001539.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO,787
719,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8001770060999,AUT MQ,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,8001770060999,3323.700000000001,3316.700000000001,161.5,174.2,174.4,844.2,428.6,279.1,220.0,209.0,192.7,164.7,199.6,139.7,136.0,156.6,132.0,1207.8,322.8,257.5,201.9,179.3,169.6,158.7,137.8,130.3,120.5,141.9,8001770060999.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO,788
720,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8001770060982,AUT MQ,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,8001770060982,24.1,1.0,4.0,13.9,2.1,0.4,0.8,0.6,0.4,0.9,0.6,0.0,0.0,0.4,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8001770060982.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO,789
721,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,9002859071409,AUT MQ,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,9002859071409,43.4,42.00000000000001,1.5,1.9,4.4,4.0,2.5,3.2,2.1,7.2,5.7,3.0,3.0,1.9,3.0,2.7,2.2,0.9,1.7,2.3,1.7,2.3,4.2,4.8,8.4,4.9,3.6,2.3,9002859071409.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO,790
722,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,80280842,AUT MQ,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,0000080280842,1743.5000000000002,381.0,189.2,188.9,185.3,182.4,182.5,186.8,141.0,95.6,106.2,91.4,74.7,68.4,51.1,47.7,40.7,37.5,30.6,36.9,33.6,27.8,26.6,26.0,19.4,20.9,16.7,16.6,80280842.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO,791
723,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,3760172956198,AUT MQ,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,3760172956198,26.4,0.0,8.9,5.3,3.8,2.3,0.6,1.3,1.3,1.1,0.8,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760172956198.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO,792
724,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8000219000299,AUT MQ,PESTO RGE,0,190,POT,PESTO,PF,1CT,STD,8000219000299,142.29999999999995,1443.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,9.7,17.9,49.8,64.0,81.3,76.4,102.1,102.5,108.9,124.1,105.9,90.8,120.8,133.0,137.1,124.1,136.4,8000219000299.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO RGE 1CT 190G * NON BIO,793
725,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8015559001103,AUT MQ,PESTO TOM SECHE,0,190,POT,PESTO,PF,1CT,STD,8015559001103,2424.5000000000005,1928.9,82.5,85.3,102.8,587.5,241.1,187.0,206.5,205.6,172.0,134.0,128.6,119.1,172.5,130.1,126.9,133.4,151.6,156.0,158.9,170.5,188.7,166.8,126.5,123.9,127.5,168.1,8015559001103.0,190.0,POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO TOM SECHE 1CT 190G * NON BIO,794
726,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,3337730000510,AUT MQ,PESTO VERD,0,140,POT,PESTO,PF,1CT,PROMO,3337730000510BP1,1467.1,818.2,17.6,23.7,26.3,188.0,264.7,142.7,259.3,309.5,141.8,54.7,22.0,9.8,7.0,11.5,13.4,18.5,32.5,42.6,153.1,254.6,156.7,78.3,30.7,11.9,8.5,5.9,3337730000510.0,140.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 140G * NON BIO,795
727,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,3183810008002,AUT MQ,PESTO VERD,0,100,POT,PESTO,PF,1CT,STD,3183810008002,0.30000000000000004,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3183810008002.0,100.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 100G * NON BIO,796
728,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8032817244584,AUT MQ,PESTO VERD,0,100,POT,PESTO,PF,1CT,STD,8032817244584,180.9,12.5,0.0,0.0,0.0,81.0,29.8,11.5,13.4,11.0,9.2,11.6,4.8,4.1,4.5,3.4,1.6,2.2,1.9,1.0,0.7,0.5,0.3,0.3,0.0,0.0,0.0,0.6,8032817244584.0,100.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 100G * NON BIO,797
729,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8003395010656,AUT MQ,PESTO VERD,0,120,POT,PESTO,PF,1CT,STD,8003395010656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8003395010656.0,120.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 120G * NON BIO,798
730,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8008745021610,AUT MQ,PESTO VERD,0,125,POT,PESTO,PF,1CT,STD,8008745021610,858.9,293.1,91.0,46.3,63.1,56.1,66.9,66.1,69.8,60.1,63.8,92.8,59.0,52.3,71.6,81.3,58.9,55.8,35.4,19.5,13.9,10.7,4.9,4.0,2.4,2.5,2.3,1.5,8008745021610.0,125.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 125G * NON BIO,799
731,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8002170126001,AUT MQ,PESTO VERD,0,125,POT,PESTO,PF,1CT,STD,8002170126001,0.0,460.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,19.4,75.9,62.1,42.0,49.5,61.5,47.1,42.1,53.7,8002170126001.0,125.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 125G * NON BIO,800
732,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8004501020927,AUT MQ,PESTO VERD,0,130,POT,PESTO,PF,1CT,STD,8004501020927,9.7,3.0,0.5,0.8,0.4,0.9,1.0,0.5,1.9,1.2,1.2,0.5,0.3,0.1,0.4,0.3,0.1,1.0,0.5,0.1,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,8004501020927.0,130.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 130G * NON BIO,801
733,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8017245001077,AUT MQ,PESTO VERD,0,130,POT,PESTO,PF,1CT,STD,8017245001077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8017245001077.0,130.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 130G * NON BIO,802
734,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8006165371940,AUT MQ,PESTO VERD,0,130,POT,PESTO,PF,1CT,STD,8006165371940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8006165371940.0,130.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 130G * NON BIO,803
735,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,3760172953982,AUT MQ,PESTO VERD,0,130,POT,PESTO,PF,1CT,STD,3760172953982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760172953982.0,130.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 130G * NON BIO,804
736,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8008745014414,AUT MQ,PESTO VERD,0,135,POT,PESTO,PF,1CT,STD,8008745014414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8008745014414.0,135.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 135G * NON BIO,805
737,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8001010033721,AUT MQ,PESTO VERD,0,135,POT,PESTO,PF,1CT,STD,8001010033721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8001010033721.0,135.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 135G * NON BIO,806
738,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8001010086550,AUT MQ,PESTO VERD,0,135,POT,PESTO,PF,1CT,STD,8001010086550,495.8,599.7,3.4,30.6,20.1,4.7,38.7,111.0,34.0,47.8,27.1,124.3,23.0,20.7,10.4,13.1,104.6,62.1,13.1,14.6,123.5,27.9,54.5,23.9,86.4,47.1,12.3,16.6,8001010086550.0,135.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 135G * NON BIO,807
739,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,3466090081607,AUT MQ,PESTO VERD,0,160,POT,PESTO,PF,1CT,STD,3466090081607,513.7,245.2,0.0,0.0,0.0,0.0,3.4,8.0,98.7,147.8,113.0,59.2,33.3,21.8,28.5,6.6,6.7,10.9,13.8,23.4,22.4,32.2,43.7,31.2,17.4,14.2,12.3,10.4,3466090081607.0,160.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 160G * NON BIO,808
740,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,4027900217211,AUT MQ,PESTO VERD,0,166,POT,PESTO,PF,1CT,STD,4027900217211,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4027900217211.0,166.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 166G * NON BIO,809
741,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8007504222152,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,8007504222152,11.8,7.1000000000000005,0.7,2.2,0.4,1.1,1.4,1.4,0.4,1.6,0.9,0.5,0.7,0.0,0.5,0.2,1.1,0.2,0.4,0.7,0.9,1.6,0.6,0.5,0.7,0.2,0.0,0.0,8007504222152.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,810
742,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8007504222107,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,8007504222107,43.2,3.0,6.1,7.9,9.0,6.8,4.0,2.9,1.6,1.8,0.9,0.4,0.7,0.2,0.9,0.4,0.0,1.3,0.2,0.5,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,8007504222107.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,811
743,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8007504222008,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,8007504222008,34.6,11.5,3.1,2.2,1.6,2.2,2.2,2.5,3.6,5.0,1.6,2.7,4.0,1.6,2.3,1.6,2.2,3.2,1.8,1.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8007504222008.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,812
744,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,7290005938016,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,7290005938016,194.1,218.0,10.4,10.4,11.5,13.9,17.4,15.8,20.9,20.3,17.1,11.1,15.8,12.8,16.7,15.7,15.7,14.1,18.2,18.2,16.7,20.7,15.8,20.7,15.8,15.8,16.6,14.0,7290005938016.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,813
745,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,80300519,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,0000080300519,81.2,2.2,5.0,5.4,5.8,6.7,8.1,5.9,11.5,9.4,6.7,5.4,7.2,1.8,2.3,0.5,0.0,0.9,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80300519.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,814
746,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,80300526,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,0000080300526,48.50000000000001,4.8,4.0,3.6,4.1,5.9,5.8,3.1,4.9,5.4,5.2,2.7,1.8,0.7,1.3,0.5,0.9,1.4,0.5,0.9,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,80300526.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,815
747,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8013945930105,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,8013945930105,1311.5,696.7,136.4,156.6,100.4,138.6,160.6,110.9,115.4,100.1,80.1,59.4,49.9,44.6,58.5,36.5,41.0,54.0,35.1,47.3,61.0,68.3,98.6,66.5,53.8,51.0,31.0,52.6,8013945930105.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,816
748,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,80729303,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,0000080729303,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80729303.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,817
749,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,3760014294518,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,3760014294518,2493.6,3151.0000000000014,151.2,166.1,185.8,163.6,179.9,349.9,251.3,230.9,199.4,191.3,132.4,127.6,164.2,157.3,145.8,173.9,165.8,154.6,189.8,402.9,322.8,443.2,312.3,212.4,225.5,244.7,3760014294518.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,818
750,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8028278000296,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,8028278000296,311.99999999999994,221.1,18.0,16.9,18.5,26.3,30.8,23.6,34.3,46.6,33.8,20.7,16.8,9.9,15.8,15.8,17.8,23.6,14.0,12.2,13.9,23.4,29.0,26.0,14.9,11.3,8.6,10.6,8028278000296.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,819
751,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,3183811010202,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,3183811010202,700.1999999999997,693.8000000000003,50.6,56.3,42.5,49.0,59.9,57.2,66.6,76.5,67.3,46.2,41.0,32.6,54.5,46.1,38.7,39.1,44.6,40.4,50.6,60.4,70.4,77.1,59.8,45.2,46.3,75.1,3183811010202.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,820
752,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8032680410109,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,8032680410109,604.7000000000003,664.9,42.1,42.7,52.0,52.6,53.6,47.2,59.8,46.8,43.2,40.4,38.5,36.2,49.6,36.5,34.5,46.6,49.1,48.3,58.7,62.4,66.2,68.5,58.7,52.8,46.8,35.8,8032680410109.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,821
753,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,3760275810557,AUT MQ,PESTO VERD,0,180,POT,PESTO,PF,1CT,STD,3760275810557,708.0999999999997,1371.1,0.0,0.0,0.0,0.0,5.8,45.5,68.0,103.7,97.7,102.6,107.5,81.4,95.9,101.0,99.5,135.5,121.9,135.4,121.1,119.5,114.5,97.4,86.6,81.4,74.5,82.8,3760275810557.0,180.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 180G * NON BIO,822
754,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,3572170385043,AUT MQ,PESTO VERD,0,185,POT,PESTO,PF,1CT,STD,3572170385043,412.1,21.200000000000006,13.5,17.4,27.6,115.3,63.6,45.1,43.8,39.4,13.1,16.3,6.3,7.4,3.3,5.0,2.6,5.4,1.9,2.2,0.4,0.6,0.7,0.6,0.6,0.4,0.4,0.4,3572170385043.0,185.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 185G * NON BIO,823
755,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8007290521552,AUT MQ,PESTO VERD,0,190,POT,PESTO,PF,1CT,STD,8007290521552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8007290521552.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 190G * NON BIO,824
756,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,80024347,AUT MQ,PESTO VERD,0,190,POT,PESTO,PF,1CT,STD,0000080024347,98.3,63.90000000000001,8.7,5.1,8.4,7.8,8.0,7.6,9.3,8.4,9.5,8.0,4.2,8.2,5.1,5.7,3.6,4.8,5.7,3.6,4.0,5.6,4.4,5.3,6.6,4.0,5.3,5.3,80024347.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 190G * NON BIO,825
757,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8001770060890,AUT MQ,PESTO VERD,0,190,POT,PESTO,PF,1CT,STD,8001770060890,4680.299999999998,5073.5,202.4,232.0,249.3,1299.8,508.1,319.0,305.5,334.6,296.4,223.1,303.8,192.9,213.4,208.4,212.5,1770.7,376.3,321.6,274.6,276.2,245.7,266.9,248.6,231.7,273.0,367.3,8001770060890.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 190G * NON BIO,826
758,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,838948001670,AUT MQ,PESTO VERD,0,190,POT,PESTO,PF,1CT,STD,0838948001670,1655.9,2612.9,122.4,129.8,91.7,83.8,120.1,115.7,149.0,149.9,146.5,132.6,125.4,140.6,148.4,168.7,171.2,173.8,178.6,185.4,213.7,217.2,204.3,202.7,220.0,227.5,225.3,224.5,838948001670.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 190G * NON BIO,827
759,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,80280835,AUT MQ,PESTO VERD,0,190,POT,PESTO,PF,1CT,STD,0000080280835,3872.3,240.0,477.9,464.0,499.5,478.4,506.1,515.5,338.0,168.9,145.4,103.7,68.0,62.9,44.0,39.3,26.2,27.6,20.5,22.5,23.4,15.6,17.7,16.0,11.4,7.8,7.2,4.8,80280835.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 190G * NON BIO,828
760,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8008745020293,AUT MQ,PESTO VERD,0,190,POT,PESTO,PF,1CT,STD,8008745020293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8008745020293.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 190G * NON BIO,829
761,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,3760172956181,AUT MQ,PESTO VERD,0,190,POT,PESTO,PF,1CT,STD,3760172956181,32.0,0.2,6.5,6.5,3.2,3.6,2.5,3.4,2.3,1.9,0.9,0.4,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760172956181.0,190.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 190G * NON BIO,830
762,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8032589960132,AUT MQ,PESTO VERD,0,195,POT,PESTO,PF,1CT,STD,8032589960132,8.1,0.0,1.4,0.4,1.4,0.8,2.3,0.2,0.4,0.2,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032589960132.0,195.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 195G * NON BIO,831
763,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,8032589960217,AUT MQ,PESTO VERD,0,195,POT,PESTO,PF,1CT,STD,8032589960217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8032589960217.0,195.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 195G * NON BIO,832
764,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,3466090080082,AUT MQ,PESTO VERD,0,200,POT,PESTO,PF,1CT,STD,3466090080082,1636.3,1392.3,61.0,61.8,64.8,93.2,116.2,125.2,217.1,294.4,210.2,113.8,90.6,70.6,117.4,70.8,75.4,74.0,93.3,91.4,116.0,179.4,209.0,167.7,96.6,73.2,58.8,86.7,3466090080082.0,200.0,SAUCES POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PESTO VERD 1CT 200G * NON BIO,833
765,SAUCES POUR FECULENTS,HMSM + PROXI + DRIVE + SDMP,Ventes Volume  ,3518320001500,AUT MQ,PISTOU NICOIS,0,130,POT,PESTO,PF,1CT,STD,3518320001500,503.50000000000006,364.7,59.1,59.8,65.6,75.4,56.4,37.0,27.2,23.3,34.1,24.8,15.7,10.8,14.3,11.3,12.5,7.1,19.2,27.9,26.9,37.2,61.4,52.9,41.6,25.6,16.4,24.7,3518320001500.0,130.0,POUR FECULENTS POT AUT FAB AUT MQ PESTO PF PISTOU NICOIS 1CT 130G * NON BIO,834
